subject,lhWhiteSurfArea,lhMeanThickness,rhWhiteSurfArea,rhMeanThickness,WhiteSurfArea,MeanThickness,lhCortexVol,rhCortexVol,CortexVol,lhCorticalWhiteMatterVol,rhCorticalWhiteMatterVol,CorticalWhiteMatterVol,SubCortGrayVol,TotalGrayVol,SupraTentorialVol,IntraCranialVol
0050750,94189.5,2.64302,92957.3,2.66811,187146.8,2.655565,268133.002051,269787.149707,537920.151758,270090.0625,268559.84375,538649.90625,199649.0,737569.151758,1201297.72509,1428539.87191
0050751,77319.9,2.96023,78684.1,3.01563,156004.0,2.98793,264621.36044,268946.883517,533568.243957,202544.5,205305.96875,407850.46875,191283.0,724851.243957,1041528.44971,1230209.03872
0050752,89196.1,2.69015,87062.2,2.58659,176258.3,2.63837,265180.881139,251115.961144,516296.842283,243032.328125,243425.765625,486458.09375,181293.0,697589.842283,1124470.56855,1345214.98027
0050753,93450.2,2.63068,94831.0,2.70493,188281.2,2.667805,272403.771842,281741.774889,554145.546731,252816.53125,255995.78125,508812.3125,186858.0,741003.546731,1196485.92852,1226674.13518
0050754,96195.2,2.73555,98715.7,2.74784,194910.9,2.741695,305490.084353,307277.524639,612767.608993,246363.046875,250796.34375,497159.390625,210269.0,823036.608993,1238233.82291,1230871.1821
0050755,90031.6,2.93016,91812.6,2.93135,181844.2,2.930755,293521.646518,299869.56511,593391.211628,239830.796875,244107.09375,483937.890625,197299.0,790690.211628,1189022.48258,1256294.58705
0050756,92272.5,2.70498,93329.9,2.66342,185602.4,2.6842,280299.669477,276242.939647,556542.609124,271732.625,272008.359375,543740.984375,202335.0,758877.609124,1226856.17946,1277368.29345
0050757,80023.5,2.78498,78013.6,2.73983,158037.1,2.762405,252062.52489,240518.892519,492581.417409,209890.828125,208402.390625,418293.21875,169048.0,661629.417409,1019872.9367,1200725.11088
0050234,112189.0,2.60832,113211.0,2.61714,225400.0,2.61273,312395.136839,317737.760476,630132.897315,304570.265625,311204.96875,615775.234375,214909.0,845041.897315,1363856.63192,1363632.97536
0050235,87038.3,2.64889,86774.8,2.64243,173813.1,2.64566,252775.943299,249101.75251,501877.695809,261162.875,261033.640625,522196.515625,208565.0,710442.695809,1132245.99998,1096667.65
0050236,89063.3,2.56318,89587.2,2.58848,178650.5,2.57583,244923.54328,248113.944543,493037.487823,242274.25,241283.890625,483558.140625,183648.0,676685.487823,1072858.45003,1006469.14384
0050237,102250.0,2.44433,101686.0,2.43946,203936.0,2.441895,268940.577609,266651.886066,535592.463675,310545.125,307780.9375,618326.0625,188792.0,724384.463675,1280278.59021,1293397.49574
0050238,89879.1,2.81505,89625.2,2.7815,179504.3,2.798275,285958.606649,285030.563411,570989.17006,241735.65625,243412.84375,485148.5,195440.0,766429.17006,1152976.41145,1104427.10823
0050239,106814.0,2.53988,106514.0,2.65519,213328.0,2.597535,296916.219643,307079.047408,603995.267051,314883.171875,316233.6875,631116.859375,224204.0,828199.267051,1361175.8986,1416116.09282
0050240,89958.1,2.8183,91525.6,2.78903,181483.7,2.803665,277547.573787,280994.430956,558542.004743,239336.8125,243225.359375,482562.171875,201140.0,759682.004743,1145132.46219,1120956.39653
0050241,95526.2,2.52694,94805.5,2.60158,190331.7,2.56426,262608.756045,268578.231922,531186.987967,298926.90625,298309.390625,597236.296875,188005.0,719191.987967,1232851.27028,1218166.88487
0050242,92446.4,2.57601,92210.8,2.69666,184657.2,2.636335,265098.270092,275701.154404,540799.424496,253216.5625,249710.953125,502927.515625,216142.0,756941.424496,1163135.40836,1190501.68475
0050243,102216.0,2.74315,102244.0,2.76809,204460.0,2.75562,300946.303946,304076.245498,605022.549444,275403.1875,274693.375,550096.5625,220141.0,825163.549444,1286117.79837,1398243.20758
0050244,112463.0,2.6643,110923.0,2.71845,223386.0,2.691375,330157.221045,331929.052933,662086.273978,328310.296875,323428.96875,651739.265625,240117.0,902203.273978,1461002.15515,1391150.36363
0050245,85401.7,2.67593,85781.8,2.66343,171183.5,2.66968,252242.784141,250787.052465,503029.836606,215213.828125,217845.9375,433059.765625,187146.0,690175.836606,1035911.77724,1057685.7595
0050246,106457.0,2.63228,107376.0,2.5953,213833.0,2.61379,304126.786461,303429.611646,607556.398107,307081.96875,307736.5625,614818.53125,223984.0,831540.398107,1350882.11785,1229173.42619
0050247,96563.7,2.80407,97005.6,2.90943,193569.3,2.85675,297777.777333,307602.384186,605380.161519,232801.640625,236190.875,468992.515625,182390.0,787770.161519,1164984.2378,1103470.15763
0050248,86977.8,2.93259,86986.8,2.9632,173964.6,2.947895,286831.93235,287991.621837,574823.554186,221678.09375,223583.046875,445261.140625,222547.0,797370.554186,1131908.86878,1115122.75308
0050249,100544.0,2.7245,102382.0,2.64179,202926.0,2.683145,310660.988449,302944.605127,613605.593576,265026.21875,271913.34375,536939.5625,204128.0,817733.593576,1266565.25499,1255061.23599
0050250,90661.5,2.66223,89750.7,2.69528,180412.2,2.678755,257923.255378,258254.670938,516177.926316,242372.953125,240590.484375,482963.4375,190199.0,706376.926316,1103642.88733,1135350.0044
0050251,102135.0,2.67901,100357.0,2.72074,202492.0,2.699875,298484.296709,302518.516539,601002.813248,279308.65625,278847.4375,558156.09375,212263.0,813265.813248,1279693.59281,1282540.19394
0050252,93435.3,2.74239,94419.2,2.80614,187854.5,2.774265,283073.220131,290788.152804,573861.372935,271162.53125,275651.65625,546814.1875,201901.0,775762.372935,1230889.00267,1176324.50178
0050253,99775.5,2.68446,100726.0,2.67961,200501.5,2.682035,291358.368972,293848.05428,585206.423252,268912.890625,269332.453125,538245.34375,189171.0,774377.423252,1227906.2991,1196164.13891
0050254,88230.1,2.66318,88060.2,2.68469,176290.3,2.673935,258594.644046,257103.161727,515697.805773,213894.15625,215893.71875,429787.875,204148.0,719845.805773,1054566.82418,1070481.34601
0050255,104524.0,2.65157,104750.0,2.69401,209274.0,2.67279,307968.216384,308985.089993,616953.306378,285783.09375,286918.609375,572701.703125,207382.0,824335.306378,1306426.3652,1233930.19548
0050257,95128.3,2.89311,96552.8,2.8835,191681.1,2.888305,307049.533378,307508.815362,614558.34874,244501.25,245564.609375,490065.859375,215088.0,829646.34874,1210655.06296,1158550.21204
0050259,96971.3,2.64546,98577.0,2.58838,195548.3,2.61692,277507.520179,277087.935073,554595.455252,271409.40625,270296.734375,541706.140625,209900.0,764495.455252,1202794.84615,1216303.50948
0050260,97285.0,2.48538,99356.1,2.44308,196641.1,2.46423,260516.789563,264445.41382,524962.203382,262795.125,266816.359375,529611.484375,179858.0,704820.203382,1152307.37585,1147290.87042
0050261,99411.7,2.74545,99241.5,2.7194,198653.2,2.732425,297636.39786,293458.448653,591094.846512,282451.5625,281561.484375,564013.046875,195539.0,786633.846512,1265650.01932,1205233.88199
0050262,93963.1,2.63833,92697.2,2.64763,186660.3,2.64298,272869.797479,269706.460686,542576.258165,282831.78125,282768.875,565600.65625,196479.0,739055.258165,1237695.62699,1305671.25054
0050263,112589.0,2.5353,110999.0,2.4819,223588.0,2.5086,308207.026076,298067.749966,606274.776042,317189.609375,314904.3125,632093.921875,204434.0,810708.776042,1372544.36249,1411681.62868
0050264,98121.5,2.58634,100353.0,2.54764,198474.5,2.56699,279487.188083,281375.180914,560862.368996,294151.328125,296859.171875,591010.5,207247.0,768109.368996,1271358.89595,1302232.67737
0050265,81872.3,2.76364,83904.1,2.87625,165776.4,2.819945,256075.935582,265057.182883,521133.118465,207620.0625,213593.703125,421213.765625,205498.0,726631.118465,1043183.2575,1021155.81518
0050266,87951.0,2.62547,88306.7,2.63706,176257.7,2.631265,255526.890505,257462.220729,512989.111235,227353.96875,228260.640625,455614.609375,192093.0,705082.111235,1078577.13138,1101802.74698
0050267,103446.0,2.73935,102058.0,2.74778,205504.0,2.743565,304897.292488,303169.867802,608067.160289,293034.015625,291874.1875,584908.203125,216891.0,824958.160289,1302351.54924,1268973.18417
0050268,96390.6,2.56809,96448.3,2.60982,192838.9,2.588955,274950.215783,277646.481434,552596.697217,267234.578125,265265.78125,532500.359375,185222.0,737818.697217,1191083.33841,1172139.59612
0050269,86849.8,2.80966,87319.1,2.79653,174168.9,2.803095,273956.110735,274260.9912,548217.101936,235897.140625,238755.203125,474652.34375,194596.0,742813.101936,1128451.00491,1095062.47004
0050270,101616.0,2.46836,102303.0,2.45719,203919.0,2.462775,266456.725484,268135.291891,534592.017376,281851.4375,280786.09375,562637.53125,206884.0,741476.017376,1206338.73968,1197922.6282
0050271,85688.6,2.85155,85586.5,2.8318,171275.1,2.841675,278160.693727,275745.893609,553906.587336,252423.609375,252341.125,504764.734375,214258.0,768164.587336,1179676.85028,1151662.43158
0051132,99532.2,2.50768,99572.2,2.53043,199104.4,2.519055,269184.808302,270398.731049,539583.539351,307966.125,309610.84375,617576.96875,217638.0,757221.539351,1277233.35401,1329372.70546
0051133,110856.0,2.95128,113893.0,2.92812,224749.0,2.9397,357649.298848,362818.364059,720467.662907,312047.96875,317876.15625,629924.125,226070.0,946537.662907,1473191.89298,1360544.63891
0051134,82963.5,2.61065,82733.6,2.55218,165697.1,2.581415,238526.560614,233658.37393,472184.934545,238213.4375,240138.234375,478351.671875,186562.0,658746.934545,1050732.95024,1051264.18665
0051135,97971.1,2.6575,97978.9,2.60704,195950.0,2.63227,284907.508598,280243.114884,565150.623482,267404.328125,266579.671875,533984.0,194895.0,760045.623482,1205831.01067,1218131.92584
0051136,99835.3,2.75697,99745.6,2.70514,199580.9,2.731055,306468.113627,303127.804124,609595.917751,261448.484375,263359.1875,524807.671875,209531.0,819126.917751,1266927.6494,1257755.48859
0051137,105348.0,2.74752,104924.0,2.67508,210272.0,2.7113,314687.224191,308927.928661,623615.152852,297687.1875,298255.546875,595942.734375,218168.0,841783.152852,1344206.67081,1381385.56295
0051138,92269.8,2.75337,92316.0,2.76565,184585.8,2.75951,281877.658667,285166.580238,567044.238905,262661.421875,261558.875,524220.296875,212605.0,779649.238905,1204083.18744,1186552.1583
0051139,91061.2,2.58326,90465.9,2.58098,181527.1,2.58212,253557.442041,253146.952994,506704.395035,239836.03125,239304.953125,479140.984375,189199.0,695903.395035,1089255.41028,1069851.8785
0051140,96602.1,2.69936,96365.3,2.70281,192967.4,2.701085,285289.048553,285260.863855,570549.912408,279821.609375,281066.1875,560887.796875,232727.0,803276.912408,1256260.07192,1213750.47656
0051141,98130.5,2.76121,98506.4,2.78261,196636.9,2.77191,298256.686519,302528.423514,600785.110033,275842.09375,275808.890625,551650.984375,198757.0,799542.110033,1262908.87299,1228553.19074
0051142,103772.0,2.64634,102798.0,2.67218,206570.0,2.65926,303197.834413,300505.091932,603702.926345,279473.796875,277737.046875,557210.84375,221551.0,825253.926345,1276867.34649,1308958.57895
0050461,92089.4,2.90801,91598.8,2.88706,183688.2,2.897535,292205.943387,288780.188885,580986.132272,247135.140625,245124.953125,492260.09375,207389.0,788375.132272,1184857.4521,1560756.03034
0050462,92431.9,2.62018,93612.8,2.577,186044.7,2.59859,269273.368241,265419.180345,534692.548586,266264.828125,270378.0,536642.828125,214367.0,749059.548586,1205148.8649,1765228.11265
0050464,94581.8,2.93535,94971.2,2.91737,189553.0,2.92636,312831.029511,312513.268384,625344.297895,237385.609375,238558.734375,475944.34375,212387.0,837731.297895,1208758.08743,1547905.77478
0050467,84898.8,2.61612,86260.5,2.55775,171159.3,2.586935,246671.72162,245823.914213,492495.635833,236233.875,239209.359375,475443.234375,209999.0,702494.635833,1074972.69361,1497603.24944
0050470,93407.8,3.05075,94502.0,3.00996,187909.8,3.030355,321029.654016,319992.597695,641022.251711,247530.28125,251022.078125,498552.359375,196326.0,837348.251711,1242410.0687,1533203.18348
0050471,93093.0,2.74376,93107.6,2.7103,186200.6,2.72703,285092.232995,282496.191385,567588.42438,286711.46875,284068.828125,570780.296875,193235.0,760823.42438,1242337.14382,1648635.59734
0050472,87791.8,2.54513,87322.2,2.56145,175114.0,2.55329,246478.438566,248229.060875,494707.49944,240954.25,239890.1875,480844.4375,186854.0,681561.49944,1080350.16442,1517382.27692
0050475,93660.2,2.62512,94408.8,2.59994,188069.0,2.61253,268406.19705,267602.286344,536008.483394,280209.984375,282236.78125,562446.765625,211824.0,747832.483394,1216186.2527,1633204.60863
0050478,90913.4,2.6278,90684.3,2.59946,181597.7,2.61363,264128.530324,262547.92022,526676.450544,250914.640625,250234.171875,501148.8125,215882.0,742558.450544,1131381.65312,1557538.90693
0050479,102432.0,2.75214,104423.0,2.6456,206855.0,2.69887,311980.28064,307814.636257,619794.916897,269973.6875,270679.171875,540652.859375,197319.0,817113.916897,1283978.11782,1780966.70376
0050481,88638.4,2.9096,88767.5,2.84284,177405.9,2.87622,286384.987687,280565.440903,566950.42859,230407.21875,227817.234375,458224.453125,196054.0,763004.42859,1127321.09233,1514592.9542
0050482,80711.9,2.55432,82996.3,2.5398,163708.2,2.54706,231109.44701,236161.830251,467271.277262,186756.09375,193505.34375,380261.4375,156923.0,624194.277262,972848.116411,1406781.91382
0050485,98751.1,2.53091,98587.6,2.52364,197338.7,2.527275,275880.928074,274705.644783,550586.572856,285683.703125,283352.046875,569035.75,224562.0,775148.572856,1255548.56728,1757353.15024
0050486,98086.9,2.88486,100486.0,2.85756,198572.9,2.87121,319579.041692,323409.800115,642988.841807,228031.46875,232828.765625,460860.234375,217316.0,860304.841807,1218839.23025,1595343.61912
0050488,94104.6,2.6517,94976.4,2.64042,189081.0,2.64606,277779.341821,277576.068097,555355.409918,264990.234375,264875.171875,529865.40625,203811.0,759166.409918,1202967.21987,1698216.2462
0050489,103435.0,2.71176,104420.0,2.68442,207855.0,2.69809,312842.268023,310947.382575,623789.650598,305074.546875,308820.65625,613895.203125,232786.0,856575.650598,1380192.72781,2051815.32573
0050490,96592.1,2.62586,96720.9,2.6265,193313.0,2.62618,279220.28415,281515.372326,560735.656476,266831.984375,263714.3125,530546.296875,204306.0,765041.656476,1201316.04365,1671647.5341
0050491,101664.0,2.64411,103646.0,2.62102,205310.0,2.632565,294698.97336,297856.227562,592555.200921,283494.671875,286460.15625,569954.828125,204987.0,797542.200921,1276172.62539,1697324.98539
0050492,93209.3,2.46678,92112.3,2.41733,185321.6,2.442055,247727.51105,243244.427735,490971.938786,264138.203125,257904.96875,522043.171875,207235.0,698206.938786,1125276.70722,1567655.63089
0050496,93633.2,2.51148,93934.5,2.5027,187567.7,2.50709,256785.843305,256006.883119,512792.726424,261722.578125,259919.265625,521641.84375,192200.0,704992.726424,1135282.3026,1576389.99956
0050497,93328.2,2.46089,90748.3,2.47515,184076.5,2.46802,252553.620192,248914.138604,501467.758797,278564.4375,274337.265625,552901.703125,192784.0,694251.758797,1169676.65757,1638265.59863
0050498,86386.6,2.8263,86661.5,2.82801,173048.1,2.827155,274425.075877,276767.439412,551192.515289,234686.109375,233254.390625,467940.5,207423.0,758615.515289,1126289.27638,1558294.13272
0050499,93382.2,2.69215,93331.7,2.66076,186713.9,2.676455,275405.152688,273626.863472,549032.01616,254663.15625,254239.34375,508902.5,198065.0,747097.01616,1168315.9243,1629126.91992
0050500,102636.0,2.99866,103199.0,2.86561,205835.0,2.932135,336447.420978,326847.91414,663295.335118,320606.453125,321398.671875,642005.125,214527.0,877822.335118,1433167.07971,1874471.94279
0050501,94134.8,2.85414,93844.2,2.84091,187979.0,2.847525,299798.429608,299873.302484,599671.732092,244222.25,240806.75,485029.0,206215.0,805886.732092,1191968.27866,1541151.80992
0050502,100252.0,2.3727,102609.0,2.40816,202861.0,2.39043,257223.020595,264172.999768,521396.020363,276785.203125,284378.9375,561164.140625,213801.0,735197.020363,1186363.27073,1665663.2985
0050503,72764.7,2.69448,73285.3,2.65563,146050.0,2.675055,214722.92102,214136.774626,428859.695646,215159.4375,214703.03125,429862.46875,160454.0,589313.695646,945126.041156,1212495.47233
0050506,95442.2,2.85959,95949.2,2.84608,191391.4,2.852835,304444.070597,302908.605236,607352.675833,249720.859375,248214.0,497934.859375,192681.0,800033.675833,1225820.09593,1612595.33229
0050507,76303.9,2.59326,76882.0,2.57216,153185.9,2.58271,217804.46103,217613.160476,435417.621506,217310.875,218025.171875,435336.046875,166609.0,602026.621506,980311.317399,1346912.90083
0050509,110219.0,2.71898,109102.0,2.6649,219321.0,2.69194,337998.262049,326787.304174,664785.566223,318388.5,313108.046875,631496.546875,225476.0,890261.566223,1434688.14081,2093859.96592
0050510,86659.2,2.75035,87163.3,2.71463,173822.5,2.73249,262197.569352,261534.870801,523732.440152,224243.171875,225197.28125,449440.453125,190861.0,714593.440152,1069399.00709,1413712.89134
0050511,98036.6,2.44683,103257.0,2.38127,201293.6,2.41405,268141.774851,265506.747179,533648.52203,307982.875,326016.71875,633999.59375,225091.0,758739.52203,1315063.8032,1920487.82441
0050512,104019.0,2.93202,102789.0,2.93441,206808.0,2.933215,337695.558352,338097.623144,675793.181495,270263.625,269856.15625,540119.78125,212960.0,888753.181495,1344852.2451,1833207.12257
0050513,84339.0,2.76533,86366.9,2.70796,170705.9,2.736645,260163.603296,264510.017886,524673.621183,193947.5625,211870.3125,405817.875,200569.0,725242.621183,1055534.38833,1447221.73454
0050514,76798.1,2.90292,76321.1,2.86702,153119.2,2.88497,247931.701444,245406.101226,493337.802669,208670.265625,207347.34375,416017.609375,162461.0,655798.802669,1002450.02702,1347238.91591
0050515,95520.7,2.66812,96744.2,2.67855,192264.9,2.673335,280442.922124,284957.067878,565399.990002,255490.953125,254684.375,510175.328125,204635.0,770034.990002,1203732.95881,1583620.32648
0050516,93654.5,2.84932,94939.2,2.83,188593.7,2.83966,294346.202682,295932.537089,590278.739771,250985.234375,252434.171875,503419.40625,215989.0,806267.739771,1207630.33973,1616374.08251
